﻿EARTHID,CENTERLON,CENTERLAT,CENTERX,CENTERY,LEFTLOST,REALLEFTLON,REALRIGHTLON,REALTOPLAT,REALBOTTOMLAT,ANGLEPER100LON,ANGLEPER100LAT
3344,15,40.5,500000,4485048.7434723,78.31219901,12.00092378,18.00092378,42,39,0.00117961,0.00090054           
3345,15,43.5,500000,4818268.67967382,64.00073932,12.00079132,18.00079132,45,42,0.00123642,0.00090007          
3346,15,46.5,500000,5151664.0173716,17.6136281,12.00022946,18.00022946,48,45,0.00130275,0.0008996             
3347,15,49.5,500000,5485234.9104024,5.78988637,12.00007994,18.00007994,51,48,0.00138062,0.00089912            
3348,15,52.5,500000,5818979.58684792,93.34679988,12.00137472,18.00137472,54,51,0.00147271,0.00089866          
3349,15,55.5,500000,6152894.36350265,43.36583804,12.00068633,18.00068633,57,54,0.00158264,0.00089821          
3350,15,58.5,500000,6486973.68159123,17.28559012,12.00029652,18.00029652,60,57,0.00171544,0.00089778          
3351,15,61.5,500000,6821210.16354846,75.00168639,12.0014087,18.0014087,63,60,0.00187823,0.00089737            
3352,15,64.5,500000,7155594.69042272,74.9735918,12.00156059,18.00156059,66,63,0.00208153,0.00089698           
3353,15,67.5,500000,7490116.49920736,74.3380756,12.00174059,18.00174059,69,66,0.00234145,0.00089663           
3354,15,70.5,500000,7824763.29914969,29.02907273,12.00077916,18.00077916,72,69,0.00268406,0.00089631          
3355,15,73.5,500000,8159521.40583675,93.90356377,12.00296207,18.00296207,75,72,0.00315437,0.00089604          
3356,15,76.5,500000,8494375.89161647,22.87301296,12.00087774,18.00087774,78,75,0.00383744,0.0008958           
3357,15,79.5,500000,8829310.75068659,69.03981958,12.00339368,18.00339368,81,78,0.00491554,0.00089561          
3358,15,82.5,500000,9164309.07697639,84.83815949,12.00582211,18.00582211,84,81,0.00686261,0.00089546          
3359,15,85.5,500000,9499353.25276234,22.17852291,12.002532,18.002532,87,84,0.01141647,0.00089536              
3360,15,88.5,500000,9834425.14580183,32.59519388,12.01115331,18.01115331,90,87,0.03421765,0.00089531          
3401,21,-88.5,500000,-9834425.14580183,32.59519388,18.01115331,24.01115331,-87,-90,0.03421765,0.00089531      
3402,21,-85.5,500000,-9499353.25276234,22.17852291,18.002532,24.002532,-84,-87,0.01141647,0.00089536          
3403,21,-82.5,500000,-9164309.07697639,84.83815949,18.00582211,24.00582211,-81,-84,0.00686261,0.00089546      
3404,21,-79.5,500000,-8829310.75068659,69.03981958,18.00339368,24.00339368,-78,-81,0.00491554,0.00089561      
3405,21,-76.5,500000,-8494375.89161647,22.87301296,18.00087774,24.00087774,-75,-78,0.00383744,0.0008958       
3406,21,-73.5,500000,-8159521.40583675,93.90356377,18.00296207,24.00296207,-72,-75,0.00315437,0.00089604      
3407,21,-70.5,500000,-7824763.29914969,29.02907273,18.00077916,24.00077916,-69,-72,0.00268406,0.00089631      
3408,21,-67.5,500000,-7490116.49920736,74.3380756,18.00174059,24.00174059,-66,-69,0.00234145,0.00089663       
3409,21,-64.5,500000,-7155594.69042272,74.9735918,18.00156059,24.00156059,-63,-66,0.00208153,0.00089698       
3410,21,-61.5,500000,-6821210.16354846,75.00168639,18.0014087,24.0014087,-60,-63,0.00187823,0.00089737        
3411,21,-58.5,500000,-6486973.68159123,17.28559012,18.00029652,24.00029652,-57,-60,0.00171544,0.00089778      
3412,21,-55.5,500000,-6152894.36350265,43.36583804,18.00068633,24.00068633,-54,-57,0.00158264,0.00089821      
3413,21,-52.5,500000,-5818979.58684792,93.34679988,18.00137472,24.00137472,-51,-54,0.00147271,0.00089866      
3414,21,-49.5,500000,-5485234.9104024,5.78988637,18.00007994,24.00007994,-48,-51,0.00138062,0.00089912        
3415,21,-46.5,500000,-5151664.0173716,17.6136281,18.00022946,24.00022946,-45,-48,0.00130275,0.0008996         
3416,21,-43.5,500000,-4818268.67967382,64.00073932,18.00079132,24.00079132,-42,-45,0.00123642,0.00090007      
3417,21,-40.5,500000,-4485048.7434723,78.31219901,18.00092378,24.00092378,-39,-42,0.00117961,0.00090054       
3418,21,-37.5,500000,-4152002.13589837,92.00830929,18.00104039,24.00104039,-36,-39,0.00113076,0.00090101      
3419,21,-34.5,500000,-3819124.89267168,34.5766259,18.00037643,24.00037643,-33,-36,0.00108867,0.00090146       
3420,21,-31.5,500000,-3486411.20610157,33.46660029,18.0003522,24.0003522,-30,-33,0.00105239,0.00090189        
3421,21,-28.5,500000,-3153853.4927457,14.03072666,18.00014327,24.00014327,-27,-30,0.00102115,0.0009023        
3422,21,-25.5,500000,-2821442.47981127,99.4719521,18.00098911,24.00098911,-24,-27,0.00099436,0.00090269       
3423,21,-22.5,500000,-2489167.30921038,10.79708313,18.0001049,24.0001049,-21,-24,0.00097154,0.00090304        
3424,21,-19.5,500000,-2157015.65802494,66.77590742,18.00063589,24.00063589,-18,-21,0.00095228,0.00090336      
3425,21,-16.5,500000,-1824973.87399879,83.90574542,18.00078559,24.00078559,-15,-18,0.00093628,0.00090364      
3426,21,-13.5,500000,-1493027.12455401,76.38115199,18.00070522,24.00070522,-12,-15,0.00092329,0.00090387      
3427,21,-10.5,500000,-1161159.55772507,56.06850236,18.00051197,24.00051197,-9,-12,0.00091312,0.00090407       
3428,21,-7.5,500000,-829354.47331754,32.48521928,18.00029419,24.00029419,-6,-9,0.00090561,0.00090421          
3429,21,-4.5,500000,-497594.50252586,12.7834274,18.00011514,24.00011514,-3,-6,0.00090067,0.00090431           
3430,21,-1.5,500000,-165861.79418815,1.7378567,18.00001561,24.00001561,0,-3,0.00089821,0.00090436             
3431,21,1.5,500000,165861.79418815,1.7378567,18.00001561,24.00001561,3,0,0.00089821,0.00090436                
3432,21,4.5,500000,497594.50252586,12.7834274,18.00011514,24.00011514,6,3,0.00090067,0.00090431               
3433,21,7.5,500000,829354.47331754,32.48521928,18.00029419,24.00029419,9,6,0.00090561,0.00090421              
3434,21,10.5,500000,1161159.55772507,56.06850236,18.00051197,24.00051197,12,9,0.00091312,0.00090407           
3435,21,13.5,500000,1493027.12455401,76.38115199,18.00070522,24.00070522,15,12,0.00092329,0.00090387          
3436,21,16.5,500000,1824973.87399879,83.90574542,18.00078559,24.00078559,18,15,0.00093628,0.00090364          
3437,21,19.5,500000,2157015.65802494,66.77590742,18.00063589,24.00063589,21,18,0.00095228,0.00090336          
3438,21,22.5,500000,2489167.30921038,10.79708313,18.0001049,24.0001049,24,21,0.00097154,0.00090304            
3439,21,25.5,500000,2821442.47981127,99.4719521,18.00098911,24.00098911,27,24,0.00099436,0.00090269           
3440,21,28.5,500000,3153853.4927457,14.03072666,18.00014327,24.00014327,30,27,0.00102115,0.0009023            
3441,21,31.5,500000,3486411.20610157,33.46660029,18.0003522,24.0003522,33,30,0.00105239,0.00090189            
3442,21,34.5,500000,3819124.89267168,34.5766259,18.00037643,24.00037643,36,33,0.00108867,0.00090146           
3443,21,37.5,500000,4152002.13589837,92.00830929,18.00104039,24.00104039,39,36,0.00113076,0.00090101          
3444,21,40.5,500000,4485048.7434723,78.31219901,18.00092378,24.00092378,42,39,0.00117961,0.00090054           
3445,21,43.5,500000,4818268.67967382,64.00073932,18.00079132,24.00079132,45,42,0.00123642,0.00090007          
3446,21,46.5,500000,5151664.0173716,17.6136281,18.00022946,24.00022946,48,45,0.00130275,0.0008996             
3447,21,49.5,500000,5485234.9104024,5.78988637,18.00007994,24.00007994,51,48,0.00138062,0.00089912            
3448,21,52.5,500000,5818979.58684792,93.34679988,18.00137472,24.00137472,54,51,0.00147271,0.00089866          
3449,21,55.5,500000,6152894.36350265,43.36583804,18.00068633,24.00068633,57,54,0.00158264,0.00089821          
3450,21,58.5,500000,6486973.68159123,17.28559012,18.00029652,24.00029652,60,57,0.00171544,0.00089778          
3451,21,61.5,500000,6821210.16354846,75.00168639,18.0014087,24.0014087,63,60,0.00187823,0.00089737            
3452,21,64.5,500000,7155594.69042272,74.9735918,18.00156059,24.00156059,66,63,0.00208153,0.00089698           
3453,21,67.5,500000,7490116.49920736,74.3380756,18.00174059,24.00174059,69,66,0.00234145,0.00089663           
3454,21,70.5,500000,7824763.29914969,29.02907273,18.00077916,24.00077916,72,69,0.00268406,0.00089631          
3455,21,73.5,500000,8159521.40583675,93.90356377,18.00296207,24.00296207,75,72,0.00315437,0.00089604          
3456,21,76.5,500000,8494375.89161647,22.87301296,18.00087774,24.00087774,78,75,0.00383744,0.0008958           
3457,21,79.5,500000,8829310.75068659,69.03981958,18.00339368,24.00339368,81,78,0.00491554,0.00089561          
3458,21,82.5,500000,9164309.07697639,84.83815949,18.00582211,24.00582211,84,81,0.00686261,0.00089546          
3459,21,85.5,500000,9499353.25276234,22.17852291,18.002532,24.002532,87,84,0.01141647,0.00089536              
3460,21,88.5,500000,9834425.14580183,32.59519388,18.01115331,24.01115331,90,87,0.03421765,0.00089531          
3501,27,-88.5,500000,-9834425.14580183,32.59519388,24.01115331,30.01115331,-87,-90,0.03421765,0.00089531      
3502,27,-85.5,500000,-9499353.25276234,22.17852291,24.002532,30.002532,-84,-87,0.01141647,0.00089536          
3503,27,-82.5,500000,-9164309.07697639,84.83815949,24.00582211,30.00582211,-81,-84,0.00686261,0.00089546      
3504,27,-79.5,500000,-8829310.75068659,69.03981958,24.00339368,30.00339368,-78,-81,0.00491554,0.00089561      
3505,27,-76.5,500000,-8494375.89161647,22.87301296,24.00087774,30.00087774,-75,-78,0.00383744,0.0008958       
3506,27,-73.5,500000,-8159521.40583675,93.90356377,24.00296207,30.00296207,-72,-75,0.00315437,0.00089604      
3507,27,-70.5,500000,-7824763.29914969,29.02907273,24.00077916,30.00077916,-69,-72,0.00268406,0.00089631      
3508,27,-67.5,500000,-7490116.49920736,74.3380756,24.00174059,30.00174059,-66,-69,0.00234145,0.00089663       
3509,27,-64.5,500000,-7155594.69042272,74.9735918,24.00156059,30.00156059,-63,-66,0.00208153,0.00089698       
3510,27,-61.5,500000,-6821210.16354846,75.00168639,24.0014087,30.0014087,-60,-63,0.00187823,0.00089737        
3511,27,-58.5,500000,-6486973.68159123,17.28559012,24.00029652,30.00029652,-57,-60,0.00171544,0.00089778      
3512,27,-55.5,500000,-6152894.36350265,43.36583804,24.00068633,30.00068633,-54,-57,0.00158264,0.00089821      
3513,27,-52.5,500000,-5818979.58684792,93.34679988,24.00137472,30.00137472,-51,-54,0.00147271,0.00089866      
3514,27,-49.5,500000,-5485234.9104024,5.78988637,24.00007994,30.00007994,-48,-51,0.00138062,0.00089912        
3515,27,-46.5,500000,-5151664.0173716,17.6136281,24.00022946,30.00022946,-45,-48,0.00130275,0.0008996         
3516,27,-43.5,500000,-4818268.67967382,64.00073932,24.00079132,30.00079132,-42,-45,0.00123642,0.00090007      
3517,27,-40.5,500000,-4485048.7434723,78.31219901,24.00092378,30.00092378,-39,-42,0.00117961,0.00090054       
3518,27,-37.5,500000,-4152002.13589837,92.00830929,24.00104039,30.00104039,-36,-39,0.00113076,0.00090101      
3519,27,-34.5,500000,-3819124.89267168,34.5766259,24.00037643,30.00037643,-33,-36,0.00108867,0.00090146       
3520,27,-31.5,500000,-3486411.20610157,33.46660029,24.0003522,30.0003522,-30,-33,0.00105239,0.00090189        
3521,27,-28.5,500000,-3153853.4927457,14.03072666,24.00014327,30.00014327,-27,-30,0.00102115,0.0009023        
3522,27,-25.5,500000,-2821442.47981127,99.4719521,24.00098911,30.00098911,-24,-27,0.00099436,0.00090269       
3523,27,-22.5,500000,-2489167.30921038,10.79708313,24.0001049,30.0001049,-21,-24,0.00097154,0.00090304        
3524,27,-19.5,500000,-2157015.65802494,66.77590742,24.00063589,30.00063589,-18,-21,0.00095228,0.00090336      
3525,27,-16.5,500000,-1824973.87399879,83.90574542,24.00078559,30.00078559,-15,-18,0.00093628,0.00090364      
3526,27,-13.5,500000,-1493027.12455401,76.38115199,24.00070522,30.00070522,-12,-15,0.00092329,0.00090387      
3527,27,-10.5,500000,-1161159.55772507,56.06850236,24.00051197,30.00051197,-9,-12,0.00091312,0.00090407       
3528,27,-7.5,500000,-829354.47331754,32.48521928,24.00029419,30.00029419,-6,-9,0.00090561,0.00090421          
3529,27,-4.5,500000,-497594.50252586,12.7834274,24.00011514,30.00011514,-3,-6,0.00090067,0.00090431           
3530,27,-1.5,500000,-165861.79418815,1.7378567,24.00001561,30.00001561,0,-3,0.00089821,0.00090436             
3531,27,1.5,500000,165861.79418815,1.7378567,24.00001561,30.00001561,3,0,0.00089821,0.00090436                
3532,27,4.5,500000,497594.50252586,12.7834274,24.00011514,30.00011514,6,3,0.00090067,0.00090431               
3533,27,7.5,500000,829354.47331754,32.48521928,24.00029419,30.00029419,9,6,0.00090561,0.00090421              
3534,27,10.5,500000,1161159.55772507,56.06850236,24.00051197,30.00051197,12,9,0.00091312,0.00090407           
3535,27,13.5,500000,1493027.12455401,76.38115199,24.00070522,30.00070522,15,12,0.00092329,0.00090387          
3536,27,16.5,500000,1824973.87399879,83.90574542,24.00078559,30.00078559,18,15,0.00093628,0.00090364          
3537,27,19.5,500000,2157015.65802494,66.77590742,24.00063589,30.00063589,21,18,0.00095228,0.00090336          
3538,27,22.5,500000,2489167.30921038,10.79708313,24.0001049,30.0001049,24,21,0.00097154,0.00090304            
3539,27,25.5,500000,2821442.47981127,99.4719521,24.00098911,30.00098911,27,24,0.00099436,0.00090269           
3540,27,28.5,500000,3153853.4927457,14.03072666,24.00014327,30.00014327,30,27,0.00102115,0.0009023            
3541,27,31.5,500000,3486411.20610157,33.46660029,24.0003522,30.0003522,33,30,0.00105239,0.00090189            
3542,27,34.5,500000,3819124.89267168,34.5766259,24.00037643,30.00037643,36,33,0.00108867,0.00090146           
3543,27,37.5,500000,4152002.13589837,92.00830929,24.00104039,30.00104039,39,36,0.00113076,0.00090101          
3544,27,40.5,500000,4485048.7434723,78.31219901,24.00092378,30.00092378,42,39,0.00117961,0.00090054           
3545,27,43.5,500000,4818268.67967382,64.00073932,24.00079132,30.00079132,45,42,0.00123642,0.00090007          
3546,27,46.5,500000,5151664.0173716,17.6136281,24.00022946,30.00022946,48,45,0.00130275,0.0008996             
3547,27,49.5,500000,5485234.9104024,5.78988637,24.00007994,30.00007994,51,48,0.00138062,0.00089912            
3548,27,52.5,500000,5818979.58684792,93.34679988,24.00137472,30.00137472,54,51,0.00147271,0.00089866          
3549,27,55.5,500000,6152894.36350265,43.36583804,24.00068633,30.00068633,57,54,0.00158264,0.00089821          
3550,27,58.5,500000,6486973.68159123,17.28559012,24.00029652,30.00029652,60,57,0.00171544,0.00089778          
3551,27,61.5,500000,6821210.16354846,75.00168639,24.0014087,30.0014087,63,60,0.00187823,0.00089737            
3552,27,64.5,500000,7155594.69042272,74.9735918,24.00156059,30.00156059,66,63,0.00208153,0.00089698           
3553,27,67.5,500000,7490116.49920736,74.3380756,24.00174059,30.00174059,69,66,0.00234145,0.00089663           
3554,27,70.5,500000,7824763.29914969,29.02907273,24.00077916,30.00077916,72,69,0.00268406,0.00089631          
3555,27,73.5,500000,8159521.40583675,93.90356377,24.00296207,30.00296207,75,72,0.00315437,0.00089604          
3556,27,76.5,500000,8494375.89161647,22.87301296,24.00087774,30.00087774,78,75,0.00383744,0.0008958           
3557,27,79.5,500000,8829310.75068659,69.03981958,24.00339368,30.00339368,81,78,0.00491554,0.00089561          
3558,27,82.5,500000,9164309.07697639,84.83815949,24.00582211,30.00582211,84,81,0.00686261,0.00089546          
3559,27,85.5,500000,9499353.25276234,22.17852291,24.002532,30.002532,87,84,0.01141647,0.00089536              
3560,27,88.5,500000,9834425.14580183,32.59519388,24.01115331,30.01115331,90,87,0.03421765,0.00089531          
3601,33,-88.5,500000,-9834425.14580183,32.59519388,30.01115331,36.01115331,-87,-90,0.03421765,0.00089531      
3602,33,-85.5,500000,-9499353.25276234,22.17852291,30.002532,36.002532,-84,-87,0.01141647,0.00089536          
3603,33,-82.5,500000,-9164309.07697639,84.83815949,30.00582211,36.00582211,-81,-84,0.00686261,0.00089546      
3604,33,-79.5,500000,-8829310.75068659,69.03981958,30.00339368,36.00339368,-78,-81,0.00491554,0.00089561      
3605,33,-76.5,500000,-8494375.89161647,22.87301296,30.00087774,36.00087774,-75,-78,0.00383744,0.0008958       
3606,33,-73.5,500000,-8159521.40583675,93.90356377,30.00296207,36.00296207,-72,-75,0.00315437,0.00089604      
3607,33,-70.5,500000,-7824763.29914969,29.02907273,30.00077916,36.00077916,-69,-72,0.00268406,0.00089631      
3608,33,-67.5,500000,-7490116.49920736,74.3380756,30.00174059,36.00174059,-66,-69,0.00234145,0.00089663       
3609,33,-64.5,500000,-7155594.69042272,74.9735918,30.00156059,36.00156059,-63,-66,0.00208153,0.00089698       
3610,33,-61.5,500000,-6821210.16354846,75.00168639,30.0014087,36.0014087,-60,-63,0.00187823,0.00089737        
3611,33,-58.5,500000,-6486973.68159123,17.28559012,30.00029652,36.00029652,-57,-60,0.00171544,0.00089778      
3612,33,-55.5,500000,-6152894.36350265,43.36583804,30.00068633,36.00068633,-54,-57,0.00158264,0.00089821      
3613,33,-52.5,500000,-5818979.58684792,93.34679988,30.00137472,36.00137472,-51,-54,0.00147271,0.00089866      
3614,33,-49.5,500000,-5485234.9104024,5.78988637,30.00007994,36.00007994,-48,-51,0.00138062,0.00089912        
3615,33,-46.5,500000,-5151664.0173716,17.6136281,30.00022946,36.00022946,-45,-48,0.00130275,0.0008996         
3616,33,-43.5,500000,-4818268.67967382,64.00073932,30.00079132,36.00079132,-42,-45,0.00123642,0.00090007      
3617,33,-40.5,500000,-4485048.7434723,78.31219901,30.00092378,36.00092378,-39,-42,0.00117961,0.00090054       
3618,33,-37.5,500000,-4152002.13589837,92.00830929,30.00104039,36.00104039,-36,-39,0.00113076,0.00090101      
3619,33,-34.5,500000,-3819124.89267168,34.5766259,30.00037643,36.00037643,-33,-36,0.00108867,0.00090146       
3620,33,-31.5,500000,-3486411.20610157,33.46660029,30.0003522,36.0003522,-30,-33,0.00105239,0.00090189        
3621,33,-28.5,500000,-3153853.4927457,14.03072666,30.00014327,36.00014327,-27,-30,0.00102115,0.0009023        
3622,33,-25.5,500000,-2821442.47981127,99.4719521,30.00098911,36.00098911,-24,-27,0.00099436,0.00090269       
3623,33,-22.5,500000,-2489167.30921038,10.79708313,30.0001049,36.0001049,-21,-24,0.00097154,0.00090304        
3624,33,-19.5,500000,-2157015.65802494,66.77590742,30.00063589,36.00063589,-18,-21,0.00095228,0.00090336      
3625,33,-16.5,500000,-1824973.87399879,83.90574542,30.00078559,36.00078559,-15,-18,0.00093628,0.00090364      
3626,33,-13.5,500000,-1493027.12455401,76.38115199,30.00070522,36.00070522,-12,-15,0.00092329,0.00090387      
3627,33,-10.5,500000,-1161159.55772507,56.06850236,30.00051197,36.00051197,-9,-12,0.00091312,0.00090407       
3628,33,-7.5,500000,-829354.47331754,32.48521928,30.00029419,36.00029419,-6,-9,0.00090561,0.00090421          
